run_id,window_id,bar_offset,equity
BTC_1d_grid,3,11,1000.0
BTC_1d_grid,3,12,1000.0
BTC_1d_grid,3,13,1000.0
BTC_1d_grid,3,14,1000.0
BTC_1d_grid,3,15,1000.0
BTC_1d_grid,3,16,1000.0
BTC_1d_grid,3,17,1000.0
BTC_1d_grid,3,18,1000.0
BTC_1d_grid,3,19,1000.0
BTC_1d_grid,4,0,1000.0
BTC_1d_grid,4,1,1000.0
BTC_1d_grid,4,2,1000.0
BTC_1d_grid,4,3,1000.0
BTC_1d_grid,4,4,1000.0
BTC_1d_grid,4,5,1000.0
BTC_1d_grid,4,6,1000.0
BTC_1d_grid,4,7,1000.0
BTC_1d_grid,4,8,1000.0
BTC_1d_grid,4,9,1000.0
BTC_1d_grid,4,10,1000.0
BTC_1d_grid,4,11,1000.0
BTC_1d_grid,4,12,1000.0
BTC_1d_grid,4,13,1000.0
BTC_1d_grid,4,14,1000.0
BTC_1d_grid,4,15,1000.0
BTC_1d_grid,4,16,1000.0
BTC_1d_grid,4,17,1000.0
BTC_1d_grid,4,18,1000.0
BTC_1d_grid,4,19,1000.0
BTC_1d_grid,5,0,1000.0
BTC_1d_grid,5,1,1000.0
BTC_1d_grid,5,2,1000.0
BTC_1d_grid,5,3,1000.0
BTC_1d_grid,5,4,1000.0
BTC_1d_grid,5,5,1000.0
BTC_1d_grid,5,6,1000.0
BTC_1d_grid,5,7,1000.0
BTC_1d_grid,5,8,1000.0
BTC_1d_grid,5,9,1000.0
BTC_1d_grid,5,10,1000.0
BTC_1d_grid,5,11,1000.0
BTC_1d_grid,5,12,1000.0
BTC_1d_grid,5,13,1000.0
BTC_1d_grid,5,14,1000.0
BTC_1d_grid,5,15,1000.0
BTC_1d_grid,5,16,1000.0
BTC_1d_grid,5,17,1000.0
BTC_1d_grid,5,18,1000.0
BTC_1d_grid,5,19,1000.0
BTC_1d_grid,6,0,1000.0
BTC_1d_grid,6,1,1000.0
BTC_1d_grid,6,2,1000.0
BTC_1d_grid,6,3,1000.0
BTC_1d_grid,6,4,1000.0
BTC_1d_grid,6,5,1000.0
BTC_1d_grid,6,6,1000.0
BTC_1d_grid,6,7,1000.0
BTC_1d_grid,6,8,1000.0
BTC_1d_grid,6,9,1000.0
BTC_1d_grid,6,10,1000.0
BTC_1d_grid,6,11,1000.0
BTC_1d_grid,6,12,1000.0
BTC_1d_grid,6,13,1000.0
BTC_1d_grid,6,14,1000.0
BTC_1d_grid,6,15,1000.0
BTC_1d_grid,6,16,1000.0
BTC_1d_grid,6,17,1000.0
BTC_1d_grid,6,18,1000.0
BTC_1d_grid,6,19,1000.0
BTC_1d_ema_crossover,0,0,942.0379313377348
BTC_1d_ema_crossover,0,1,942.0379313377348
BTC_1d_ema_crossover,0,2,942.0379313377348
BTC_1d_ema_crossover,0,3,942.0379313377348
BTC_1d_ema_crossover,0,4,942.0379313377348
BTC_1d_ema_crossover,0,5,942.0379313377348
BTC_1d_ema_crossover,0,6,942.0379313377348
BTC_1d_ema_crossover,0,7,942.0379313377348
BTC_1d_ema_crossover,0,8,942.0379313377348
BTC_1d_ema_crossover,0,9,942.0379313377348
BTC_1d_ema_crossover,0,10,942.0379313377348
BTC_1d_ema_crossover,0,11,942.0379313377348
BTC_1d_ema_crossover,0,12,942.0379313377348
BTC_1d_ema_crossover,0,13,942.0379313377348
BTC_1d_ema_crossover,0,14,942.0379313377348
BTC_1d_ema_crossover,0,15,942.0379313377348
BTC_1d_ema_crossover,0,16,942.0379313377348
BTC_1d_ema_crossover,0,17,942.0379313377348
BTC_1d_ema_crossover,0,18,942.0379313377348
BTC_1d_ema_crossover,0,19,942.0379313377348
BTC_1d_ema_crossover,1,0,964.5193651314853
BTC_1d_ema_crossover,1,1,964.5193651314853
BTC_1d_ema_crossover,1,2,964.5193651314853
BTC_1d_ema_crossover,1,3,964.5193651314853
BTC_1d_ema_crossover,1,4,964.5193651314853
